POI_ID *,LATITUDE,LONGTITUDE,STREET_NO,STREET,CITY,PROVINCE,COUNTRY,POSTAL_CODE,BRAND_NAME,FEATURE_NAME
26201960,37.0452,-100.95035,,7Th St N At General Welch Blvd,LIBERAL,KS,US,,Liberal Muni,LBL
26201262,30.13084,-93.21354,,Airport Blvd,LAKE CHARLES,LA,US,,Lake Charles Regional,LCH
26201286,39.82172,-82.94537,,Shook Rd,COLUMBUS,OH,US,,Rickenbacker International,LCK
26202464,43.95536,-86.39835,,N Meyers Rd At Us-10,LUDINGTON,MI,US,,Mason Co,LDM
26202450,43.6288,-72.31316,,Airport Rd At Airpark Rd,LEBANON,NH,US,,Lebanon Muni,LEB
26200070,38.03837,-84.5989,,4000 Terminal Dr.,LEXINGTON,KY,US,40510,Blue Grass Airport,LEX
26200216,30.211055,-91.992,,300 Blue Blvd,LAFAYETTE,LA,US,70508,Lafayette Regional,LFT
26200104,40.771751,-73.871027,,Grand Central Pkwy,EAST ELMHURST,NY,US,11369,Laguardia Airport,LGA
26200033,33.818792,-118.14283,,4100 Donald Douglas Dr.,LONG BEACH,CA,US,90808,Long Beach - Daugherty Field,LGB
26202313,41.77804,-111.85402,,Airport Rd,LOGAN,UT,US,,Logan-Cache,LGU
26200053,21.97818,-159.35087,,Mokulele Loop At Hoolimalima St,LIHUE,HI,US,96766,Lihue Airport,LIH
26200018,34.727807,-92.219144,,1 Airport Rd,LITTLE ROCK,AR,US,72202,Little Rock National Airport-Adams Field,LIT
26201300,42.16658,-121.74682,,3408 Joe Wright Rd,KLAMATH FALLS,OR,US,,Klamath Falls,LMT
26200097,40.846173,-96.754434,,2400 West Adams St.,LINCOLN,NE,US,68524,Lincoln Municipal Airport,LNK
26202299,41.68103,-81.399992,,1885 Lost Nation Rd,WILLOUGHBY,OH,US,,Lost Nation,LNN
26202171,40.116084,-76.299377,,500 Airport Rd,LITITZ,PA,US,,Lancaster,LNS
26201264,20.78532,-156.9617,,Lanai Airport,LANAI CITY,HI,US,,Lanai,LNY
26201217,27.53896,-99.45385,,Bob Bullock Loop,LAREDO,TX,US,,Laredo International,LRD
26201638,32.282713,-106.91963,,8960 Zia Blvd,LAS CRUCES,NM,US,,Las Cruces Intl,LRU
26200240,43.869564,-91.255095,,Fanta Reed Rd At Fishermans Rd,LA CROSSE,WI,US,54603,La Crosse Municipal,LSE
26201353,37.85753,-80.41161,,Airport Rd,LEWISBURG,WV,US,,Greenbrier Valley,LWB
26201240,46.37742,-117.01109,,Lewiston Airport,LEWISTON,ID,US,,Nez Perce County,LWS
26201241,37.33032,-79.20257,,Airport Rd,LYNCHBURG,VA,US,,Preston Glenn Field,LYH
26200154,31.93568,-102.21136,,La Force At Sloan Field,MIDLAND,TX,US,79701,Midland International Airport,MAF
26201041,18.253,-67.1505,,,MAYAGUEZ,PR,US,680,Eugenio Maria De Hostos,MAZ
26202487,44.275933,-86.258197,,1999 E Parkdale Ave,MANISTEE,MI,US,,Blacker Airport,MBL
26200085,43.531686,-84.090118,,Air Terminal Dr At Flight Service Dr,FREELAND,MI,US,48623,Mbs International Airport,MBS
26201980,37.29176,-120.51432,,Macready Dr At Grogan Ave,MERCED,CA,US,,Macready Field,MCE
26200091,39.299255,-94.716957,,International Circle,KANSAS CITY,MO,US,64153,Kansas City International Airport,MCI
26201331,32.70487,-83.64969,,Airport Dr,MACON,GA,US,,Middle Georgia Regional,MCN
26200037,28.442906,-81.307182,,Airport Blvd At Cargo Rd,ORLANDO,FL,US,32827,Orlando International Airport,MCO
26201347,43.14831,-93.33628,,8840 Us-18,CLEAR LAKE,IA,US,,Mason City Municipal,MCW
26200132,40.197119,-76.761121,,Airport Dr.,MIDDLETOWN,PA,US,17057,Harrisburg International Airport,MDT
26200058,41.791509,-87.741563,,5597 S Cicero Ave,CHICAGO,IL,US,60632,Chicago Midway Airport,MDW
26201306,32.34751,-88.74418,,Key Field,MERIDIAN,MS,US,,Key Field,MEI
26200143,35.0486,-89.9819,,Winchester Rd At Terminal Access,MEMPHIS,TN,US,38116,Memphis International Airport,MEM
26200157,26.181349,-98.240481,,2500 S Bicentenial Blvd,MCALLEN,TX,US,78503,Mcallen Miller International Airport,MFE
26200129,42.37011,-122.87931,,Airport At Biddle Rd.,MEDFORD,OR,US,97504,Rogue Valley International Airport,MFR
26200200,32.30767,-86.38929,,Hangar Rd At Richardson Rd,MONTGOMERY,AL,US,36108,Dannelly Field,MGM
26201361,39.64474,-79.92018,,Airport Rd,MORGANTOWN,WV,US,,Walter L. Bill Hart Field,MGW
26201338,39.14314,-96.66317,,Airport Rd,MANHATTAN,KS,US,,Manhattan Regional,MHK
26200100,42.929162,-71.438502,,1 Airport Rd.,MANCHESTER,NH,US,3053,Manchester Airport,MHT
26200036,25.795768,-80.273347,,Nw 21St St At North Lejeune Rd,MIAMI,FL,US,33122,Miami International Airport,MIA
26200169,42.9469,-87.9037,,Terminal And Departures,MILWAUKEE,WI,US,53201,General Mitchell International Airport,MKE
26201282,43.1763,-86.22783,,Airport Rd,MUSKEGON,MI,US,,Muskegon County,MKG
26201244,21.15502,-157.08539,,Mauna Loa Hyw At Airport Loop,MOLOKAI,HI,US,,Molokai,MKK
26200252,28.09355,-80.626426,,Airport Blvd At W Nasa Blvd,MELBOURNE,FL,US,32901,Melbourne International,MLB
26200059,41.45297,-90.49536,,Us-6 At 27Th St,MOLINE,IL,US,61265,Quad City International Airport,MLI
26200218,32.510329,-92.043811,,5400 Operations Rd,MONROE,LA,US,71203,Monroe Regional,MLU
26201997,37.63404,-118.86406,,Hot Creek Hatchery Rd At Airport Rd,MAMMOTH LAKES,CA,US,,Mammoth Yosemite,MMH
26202219,40.7957,-74.42616,,8 Airport Rd,MORRISTOWN,NJ,US,,Morristown Muni,MMU
26200010,30.677553,-88.24291,,Airport Blvd.,MOBILE,AL,US,36695,Mobile Regional Airport,MOB
26201330,37.62553,-120.94811,,Airport Way,MODESTO,CA,US,,Harry Sham Field,MOD
26201233,48.25499,-101.29431,,Airport Rd,MINOT,ND,US,,Minot International,MOT
26202048,38.35673,-97.68535,,Us-81 Bypass At Bridger Ct,MC PHERSON,KS,US,,Mc Pherson,MPR
26201886,36.003777,-86.526996,,278 Doug Warpoole Rd,SMYRNA,TN,US,,Smyrna,MQY
26201329,61.17668,-149.97019,,,ANCHORAGE,AK,US,,Merrill Field,MRI
26200034,36.587312,-121.853153,,200 Fred Kane Drive,MONTEREY,CA,US,93940,Monterey Peninsula Airport,MRY
26202691,34.744154,-87.620177,,3140 Avalon Ave,MUSCLE SHOALS,AL,US,,Northwest Alabama Regl,MSL
26200170,43.137042,-89.347942,,4000 International Lane,MADISON,WI,US,53704,Dane County Regional-Truax Field,MSN
26200095,46.9207,-114.08122,,Momont Rd At I-90-Br,MISSOULA,MT,US,59808,Missoula International Airport,MSO
26200087,44.878985,-93.198008,,5122 Glumack Dr,ST PAUL,MN,US,55111,Minneapolis-St. Paul International Airport,MSP
26202527,44.928844,-74.839547,,491 N Raquette River Rd,MASSENA,NY,US,,Richards Field,MSS
26200071,29.983285,-90.256664,,Airline Hwy At Terminal Access,KENNER,LA,US,70062,Louis Armstrong New Orleans International Airport,MSY
26201229,39.49875,-107.89958,,Airport Terminal,MONTROSE,CO,US,,Montrose Regional,MTJ
26201258,41.38524,-70.60951,,Airport Rd,VINEYARD HAVEN,MA,US,,Marthas Vineyard,MVY
26201350,37.75049,-88.995,,Minuteman Rd,MARION,IL,US,,Williamson County Regional,MWA
26202613,47.18216,-119.32267,,Randolph Rd Ne At Patton Blvd Ne,MOSES LAKE,WA,US,,Grant Co Intl,MWH
26202763,44.89775,-116.09651,,S 3Rd St At Deinhard Ln,MCCALL,ID,US,,Mc Call Muni,MYL
26200140,33.68217,-78.92272,,1100 Jet Port Road,MYRTLE BEACH,SC,US,29577,Myrtle Beach International Airport,MYR
26201566,30.03516,-90.0254,,William T Piper Mall,NEW ORLEANS,LA,US,,Lakefront,NEW
26201216,34.83855,-77.59642,,Sr-1265,RICHLANDS,NC,US,,Albert J Ellis,OAJ
26200023,37.715608,-122.210364,,Airport Dr,OAKLAND,CA,US,94621,Metropolitan Oakland International Airport,OAK
26201546,29.16871,-82.21868,,Sw 60Th Ave At Sw 20Th St,OCALA,FL,US,,Jim Taylor Field,OCF
26201059,20.89475,-156.42727,,Kuhea St,KAHULUI,HI,US,,Kahului,OGG
26202512,44.67708,-75.47628,,5820 Rt-812,OGDENSBURG,NY,US,,Ogdensburg Intl,OGS
26202375,42.56871,-75.52814,,121 Mead Pond Rd,NORWICH,NY,US,,Lt Eaton,OIC
26200125,35.406219,-97.599788,,Terminal Dr At Amelia Earhart Ln,OKLAHOMA CITY,OK,US,73101,Will Rogers World Airport,OKC
26200096,41.297533,-95.900167,,4957 Abbott Dr,OMAHA,NE,US,68110,Eppley Airfield,OMA
26201249,64.50781,-165.43151,,Seppala Dr,NOME,AK,US,99762,Nome,OME
26200026,34.06262,-117.59348,,Airport Dr At N Archibald Ave,ONTARIO,CA,US,91761,Ontario International Airport,ONT
26201506,25.89653,-80.26775,,Nw 135Th St At Nw 42Nd Ave,OPA LOCKA,FL,US,,Opa Locka,OPF
26200057,41.97828,-87.88565,,I-190 At Bessie Coleman Drive,CHICAGO,IL,US,60666,Chicago O'Hare International Airport,ORD
26200160,36.898281,-76.211522,,Norview Ave At Norfolk International,NORFOLK,VA,US,23518,Norfolk International Airport,ORF
26202361,42.268902,-71.867927,,300 Airport Dr,WORCESTER,MA,US,,Worcester Rgnl,ORH
26201538,28.55263,-81.332979,,666 Rickenbacker Dr,ORLANDO,FL,US,,Orlando Executive,ORL
26201285,43.41487,-124.24682,,Airport Way,NORTH BEND,OR,US,,North Bend Municipal,OTH
26202735,41.10216,-92.430139,,15050 Terminal Ave,OTTUMWA,IA,US,,Ottumwa Industrial,OTM
26201250,66.8927,-162.60401,,Kodiak Airport,KOTZEBUE,AK,US,99752,Ralph Wien,OTZ
26202278,41.47973,-73.15671,,Airport Access Rd,OXFORD,CT,US,,Waterbury-Oxford,OXC
26201319,34.19749,-119.20625,,W 5Th St,OXNARD,CA,US,,Oxnard,OXR
26202628,47.907645,-122.27325,,2950 100Th St Sw,EVERETT,WA,US,,Snohomish Co,PAE
26201289,37.0566,-88.76823,,2545 Fisher Rd,PADUCAH,KY,US,,Barkley Regional,PAH
26200041,26.691193,-80.087093,,N Congress Ave At Belvedere Rd,WEST PALM BEACH,FL,US,33315,Palm Beach International Airport,PBI
26201733,33.876502,-84.308617,,1925 Airport Rd,ATLANTA,GA,US,,Dekalb-Peachtree,PDK
26202564,45.689004,-118.838653,,2000 Airport Rd,PENDLETON,OR,US,,Eastern Oregon,PDT
26200127,45.586655,-122.58653,,7000 Ne Airport Way,PORTLAND,OR,US,97218,Portland International Airport,PDX
26200210,30.206017,-85.680641,,3777 Airport Road,PANAMA CITY,FL,US,32405,Bay County,PFN
26201952,36.92366,-111.44999,,N 10Th Ave At Sage Ave,PAGE,AZ,US,,Page Muni,PGA
26201516,26.916849,-82.00411,,27600 Airport Rd,PUNTA GORDA,FL,US,,Charlotte Co,PGD
26201260,35.63288,-77.37871,,N Memorial Dr,GREENVILLE,NC,US,,Pitt-Greenville,PGV
26200163,37.130485,-76.502737,,900 Bland Blvd.,NEWPORT NEWS,VA,US,23602,Newport News Williamsburg International Airport,PHF
26200130,39.875418,-75.248436,,International Plz,PHILADELPHIA,PA,US,19019,Philadelphia International Airport,PHL
26200015,33.436411,-112.01132,,3400 East Sky Harbor Blvd.,PHOENIX,AZ,US,85034,Phoenix Sky Harbor International Airport,PHX
26200214,40.669132,-89.689628,,Dirksen Pkwy At S Maxwell Rd,PEORIA,IL,US,61607,Greater Peoria,PIA
26201337,31.67087,-89.16378,,Hattiesburg-Laurel Airport,LAUREL,MS,US,,Hattiesburg-Laurel Regional,PIB
26200048,27.905011,-82.692362,,Roosevelt Blvd And Terminal Blvd,CLEARWATER,FL,US,33762,St. Petersburg-Clearwater International Airport,PIE
26201279,42.90221,-112.57826,,Terminal Way,POCATELLO,ID,US,,Pocatello Regional,PIH
26201334,44.38209,-100.30454,,Airport Rd,PIERRE,SD,US,,Pierre Regional,PIR
26200131,40.489819,-80.261669,,Return To Terminal And Terminal Acc,PITTSBURGH,PA,US,15231,Pittsburgh International Airport,PIT
26201343,39.34571,-81.4268,,Airport Rd,WILLIAMSTOWN,WV,US,,Gill Robb Wilson Field,PKB
26201280,45.55696,-84.78392,,Us-31,PELLSTON,MI,US,,Pellston Regional Airport,PLN
26202167,40.063722,-75.56691,,9800 Aston Rd,PHILADELPHIA,PA,US,,Ne Philadelphia,PNE
26200045,30.4748,-87.19919,,Airport Blvd At N 12Th Ave,PENSACOLA,FL,US,32504,Pensacola Regional Airport,PNS
26201332,46.69191,-68.04404,,Airport Dr,PRESQUE ISLE,ME,US,,Northern Maine Regional Airport,PQI
26201789,34.649266,-112.428116,,6500 Maccurdy Dr,PRESCOTT,AZ,US,,Love Field,PRC
26200253,46.256008,-119.116666,,N 20Th Ave At W Argent Rd,PASCO,WA,US,99301,Tri - Cities,PSC
26201040,18.0102,-66.564,,,PONCE,PR,US,715,Mercedita,PSE
26201323,56.80084,-132.92743,,Haugen Dr,PETERSBURG,AK,US,,James A Johnson,PSG
26201376,43.080444,-70.80798,150,New Hampshire Ave,PORTSMOUTH,NH,US,,Pease International Airport,PSM
26200030,33.822764,-116.508598,,3400 E. Tahquitz Canyon Way,PALM SPRINGS,CA,US,92262,Palm Springs International Airport,PSP
26202384,42.661771,-83.416822,,6500 Highland Rd,WATERFORD,MI,US,,Oakland Co Intl,PTK
26201560,29.70746,-91.34981,,Zenor Rd At La-182 W,PATTERSON,LA,US,,Williams Meml,PTN
26202041,38.278439,-104.494732,,310 Keeler Pkwy,PUEBLO,CO,US,,Pueblo Memorial,PUB
26201318,46.73956,-117.12616,,Airport Rd,PULLMAN,WA,US,,Pullman/Moscow Regional,PUW
26201370,42.05908,-70.18914,,Race Point Rd,PROVINCETOWN,MA,US,,Provincetown Municipal,PVC
26200136,41.723043,-71.439499,,Airport Connector Rd,WARWICK,RI,US,2886,Theodore Francis Green State Airport,PVD
26202727,40.220182,-111.716612,,1140 Aviation Dr,PROVO,UT,US,,Provo Muni,PVU
26200074,43.647684,-70.312365,,Jetport Access Rd At International Pkwy,PORTLAND,ME,US,4102,Portland International Jetport,PWM
26200235,44.042054,-103.060125,,4072 Airport Road,CAPUTA,SD,US,57703,Rapid City Regional,RAP
26201248,40.50586,-122.30273,,6855 Airport Rd,REDDING,CA,US,,Redding Municipal,RDD
26202728,40.372552,-75.96633,,2350 Bernville Rd,READING,PA,US,,Carl Spaatz Field,RDG
26200232,44.25339,-121.16476,,Jesse Butler Cir At Airport Way,REDMOND,OR,US,97756,Roberts Field,RDM
26200114,35.8697,-78.7952,,Departure Dr At Terminal Blvd,MORRISVILLE,NC,US,27623,Raleigh-Durham International Airport,RDU
26201226,42.20304,-89.09601,,Airport Circle,ROCKFORD,IL,US,,Greater Rockford,RFD
26201267,45.6222,-89.45966,,Airport Rd,RHINELANDER,WI,US,,Rhinelander-Oneida County,RHI
26200161,37.508774,-77.332737,,34 Richard E Byrd Terminal Dr,RICHMOND,VA,US,23250,Richmond International Airport,RIC
26201351,43.06003,-108.4571,,Airport Rd,RIVERTON,WY,US,,Riverton Regional,RIW
26202478,44.061232,-69.094192,,23 Terminal Ln,OWLS HEAD,ME,US,,Knox Co Regl,RKD
26201531,28.078258,-97.040683,,317 Airport Rd,ROCKPORT,TX,US,,Aransas Co,RKP
26201341,41.5993,-109.09057,,Sr-370,ROCK SPRINGS,WY,US,,Sweetwater County,RKS
26200099,39.50587,-119.779407,,2001 East Plumb Lane,RENO,NV,US,89502,Reno-Tahoe International Airport,RNO
26200162,37.317611,-79.967961,,Aviation Drive Nw At Towne Square Blvd Nw,ROANOKE,VA,US,24012,Roanoke Regional Airport,ROA
26200107,43.13075,-77.6705,,Brooks Ave At Airport Way,ROCHESTER,NY,US,14624,Greater Rochester International Airport,ROC
26201702,33.30697,-104.520687,,2 W Challenger St,ROSWELL,NM,US,,Roswell Industrial,ROW
26200221,43.917046,-92.487958,,Cr-16 Sw At Helgerson Dr Sw,ROCHESTER,MN,US,55902,Rochester International,RST
26202771,26.515,-81.7651,,Terminal Access Rd,FORT MYERS,FL,US,,Southwest Florida International Airport,RSW
26202651,43.529,-72.945,,1030 Airport Rd,RUTLAND,VT,US,,Rutland Regional,RUT
26201365,35.61923,-106.08113,,Aviation Dr,SANTA FE,NM,US,,Santa Fe Municipal,SAF
26200022,32.72924,-117.19505,,N Harbor Dr At Harbor Island Dr,SAN DIEGO,CA,US,92101,San Diego International Airport-Lindbergh Field,SAN
26200151,29.524535,-98.474212,,Airport Blvd At Terminal Access,SAN ANTONIO,TX,US,78216,San Antonio International Airport,SAT
26200050,32.13379,-81.21368,,655 Airways Ave.,SAVANNAH,GA,US,31408,Savannah International Airport,SAV
26201247,46.33477,-87.38249,,225 Airport Ave,GWINN,MI,US,,Sawyer International,SAW
26200032,34.425649,-119.835201,,500 Fowler Rd.,GOLETA,CA,US,93117,Santa Barbara Municipal Airport,SBA
26200062,41.700596,-86.310496,,Airport Blvd At Progress Dr,SOUTH BEND,IN,US,46628,South Bend Regional Airport,SBN
26200204,35.238949,-120.640557,,908 Airport Drive,SAN LUIS OBISPO,CA,US,93401,Mcchesney Field,SBP
26201246,38.34196,-75.51936,,5510 Airport Rd,SALISBURY,MD,US,,Salisbury Wicomico Regional,SBY
26201345,70.197617,-148.457989,,James Dalton Hwy,PRUDHOE BAY,AK,US,99734,Deadhorse,SCC
26202018,37.892655,-121.251083,,5000 S Airport Way,STOCKTON,CA,US,,Stockton Metropolitan,SCK
26200069,38.18812,-85.74556,,600 Terminal Dr.,LOUISVILLE,KY,US,40209,Louisville International-Standiford Field,SDF
26200165,47.454989,-122.300489,,Air Cargo At 160Th St,SEATTLE,WA,US,98158,Seattle-Tacoma International Airport,SEA
26200046,28.77514,-81.24169,,1 Red Cleveland Blvd.,SANFORD,FL,US,32773,Orlando Sanford International Airport,SFB
26200021,37.613861,-122.39382,,International Terminal,BURLINGAME,CA,US,94128,San Francisco International Airport,SFO
26200092,37.241884,-93.37947,,4940 W. Kearney,SPRINGFIELD,MO,US,65803,Springfield-Branson Regional Airport,SGF
26201257,37.09507,-113.59033,,Airport Rd,ST GEORGE,UT,US,,St George Municipal,SGU
26202039,38.26401,-78.9001,,2 Aviation Cir,MEYERS CAVE,VA,US,,Shenandoah Valley Regl,SHD
26201344,44.77691,-106.96564,,Airport Rd,SHERIDAN,WY,US,,Sheridan County,SHR
26200073,32.456721,-93.82683,,Airport Service Rd At Hollywood Ave.,SHREVEPORT,LA,US,71109,Shreveport Regional Airport,SHV
26201039,18.45752,-66.08742,,Calle Lindbergh,SAN JUAN,PR,US,907,Aeropuerto De Las Isla Grande,SIG
26201235,57.04556,-135.34969,,Airport Dr,SITKA,AK,US,,Rocky Gutierrez Airport,SIT
26200001,37.367019,-121.925324,,Airport Blvd And Terminal A Acc,SAN JOSE,CA,US,95110,Mineta San Jose International Airport,SJC
26201243,31.35762,-100.50424,,Hanger Rd,SAN ANGELO,TX,US,,Mathis Field,SJT
26201036,18.436689,-66.009484,,Carr 187,CAROLINA,PR,US,,Luis Munoz Marin International,SJU
26200158,40.778939,-111.981938,,Terminal Acc At Airport Exit,SALT LAKE CITY,UT,US,84101,Salt Lake City International Airport,SLC
26202524,44.91019,-123.00831,,2990 25Th St Se,SALEM,OR,US,,Mcnary Field,SLE
26202496,44.37857,-74.2016,,Airport Rd At Lilac Ln,SARANAC LAKE,NY,US,,Adirondack Regl,SLK
26202078,38.78368,-97.632027,,1590 W Schilling Rd,SALINA,KS,US,,Salina Muni,SLN
26200024,38.693471,-121.590198,,Airport Blvd At Earhart Dr,SACRAMENTO,CA,US,95837,Sacramento International Airport,SMF
26202539,45.113339,-113.887592,,232 Airport Rd,SALMON,ID,US,,Lemhi Co,SMN
26201750,34.01531,-118.44738,,Airport Ave At Donald Douglas Loop,SANTA MONICA,CA,US,,Santa Monica Muni,SMO
26201281,34.90152,-120.4481,,Terminal Dr,SANTA MARIA,CA,US,,Capt G Allan Hancock Field,SMX
26200025,33.681355,-117.858763,,18601 Airport Way,SANTA ANA,CA,US,92707,John Wayne Airport - Orange County,SNA
26202686,34.25944,-110.00817,,Corporate Way,SHOW LOW,AZ,US,,Show Low Rgnl,SOW
26200254,39.84468,-89.66449,,Il-29 At Capital Airport Dr,SPRINGFIELD,IL,US,62707,Capital,SPI
26201261,33.96314,-98.51353,,Sheppard Access Rd,WICHITA FALLS,TX,US,,Sheppard Afb/Wichita Falls Municipal,SPS
26200044,27.38687,-82.55175,,6000 Airport Circle,SARASOTA,FL,US,34243,Sarasota Bradenton International Airport,SRQ
26201598,31.15302,-81.383715,,2 Airport Rd,ST SIMONS ISLAND,GA,US,,Malcolm Mckinnon,SSI
26201311,45.55181,-94.07595,,12Th St Se,ST. CLOUD,MN,US,,St. Cloud Regional,STC
26200090,38.742256,-90.36629,,Lambert St. Louis International Arrivals,ST LOUIS,MO,US,63101,Lambert St. Louis International Airport,STL
26202529,44.937278,-93.069715,,240 Airport Rd,ST PAUL,MN,US,,St Paul Downtown,STP
26202056,38.51092,-122.804019,,2397 Airport Blvd,SANTA ROSA,CA,US,,Sonoma Co,STS
26201044,18.3375,-64.959,,Moravian Hwy,CHARLOTTE AMALIE,VI,US,802,Cyril E King,STT
26201045,17.6969,-64.798,,E Airport Rd,CHRISTIANSTED,VI,US,820,Henry E Rohlsen,STX
26201518,27.175821,-80.23077,,1800 Se Airport Rd,STUART,FL,US,,Witham - Martin County,SUA
26201237,43.51281,-114.30739,,S Main St At Airport Way,HAILEY,ID,US,,Friedman Memorial,SUN
26201271,42.40024,-96.37741,,Ogden Ave,SIOUX CITY,IA,US,,Col. Bud Day Field,SUX
26202675,32.63003,-108.16482,,Airport Rd At S Ridge Rd,HURLEY,NM,US,,Grant Co,SVC
26202185,40.374794,-120.580308,,414 Johnstonville Rd N,SUSANVILLE,CA,US,,Susanville Muni,SVE
